run_date,run_id,run_timestamp,residential_sector,article_count,high_priority_count,market_signal_count,deal_signal_count,average_relevance_score,dominant_market_focus,dominant_strategic_angle,dominant_gp_or_developer,sector_risk_or_opportunity,woomi_sector_relevance,recommended_sector_action
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Apartment,36,20,9,26,83.5,Other / Unknown,Developer Strategy,JLL,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Affordable Housing,12,10,3,9,90.2,California,Developer Strategy,PEF Advisors,"California affordability, entitlement, and public-private partnership signal",Strategic Expansion Sector,"Track LA / California affordability, entitlement, and public-private partnership signals"
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Multifamily,14,2,3,7,67.6,Other / Unknown,Developer Strategy,None detected,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,BTR / Single-Family Rental,3,2,2,3,74.3,Phoenix / Arizona,Developer Strategy,Berkshire Hathaway,Potential expansion or product diversification signal,Strategic Expansion Sector,"Monitor BTR / SFR operators, capital flows, and target markets"
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Office-to-Residential Conversion,1,1,0,1,100.0,Los Angeles / California,Developer Strategy,CBRE,"Adaptive reuse, entitlement, and construction feasibility signal",Strategic Expansion Sector,"Track conversion feasibility, policy support, and construction cost assumptions"
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Student Housing,1,0,0,1,65.0,Atlanta / Georgia,Financing Risk,None detected,Campus-adjacent demand and partnership signal,Strategic Expansion Sector,Monitor university-market demand and partnership signals
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Mixed-Use Residential,6,3,3,4,72.7,California,Developer Strategy,None detected,Mixed-use development and placemaking signal,Monitoring Sector,Add to sector watchlist
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,General Residential,6,0,4,5,57.2,California,Developer Strategy,CBRE,General residential market monitoring,Monitoring Sector,Add to sector watchlist
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Senior Housing,1,0,0,1,85.0,California,Financing Risk,JLL,Demographic demand and operating capability signal,Monitoring Sector,Monitor senior housing demand and operating model signals
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Manufactured Housing,0,0,0,0,0,None detected,None detected,None detected,Lower-cost housing and alternative residential platform signal,Monitoring Sector,Add to sector watchlist
2026-06-04,20260604-081413-1726a3a1,2026-06-04 08:14:13,Workforce Housing,0,0,0,0,0,None detected,None detected,None detected,Affordability and subsidy program monitoring signal,Monitoring Sector,Add to sector watchlist
