run_date,run_id,run_timestamp,source_name,source_category,platform_type,source_priority_tier,source_status,activation_type,feed_url,last_successful_fetch,fetch_attempts,fetch_success_rate,entries_found,articles_saved,signal_density_score,gp_signal_count,deal_signal_count,capital_markets_signal_count,residential_sector_signal_count,california_signal_count,la_signal_count,institutional_signal_count,source_quality_score,source_priority_label
2026-05-20,20260520-230154-ca46e1ee,2026-05-20 23:01:54,Connect CRE Orange County,Site / Parcel Source Expansion,Other,Tier 3,Working,RSS,https://www.connectcre.com/feed?story-market=orange-county,2026-05-20 23:01:54,1,100,10,3,100,2,2,0,2,3,0,2,84,Production Source
2026-05-20,20260520-230154-ca46e1ee,2026-05-20 23:01:54,Blackstone Real Estate,Developer / GP Newsrooms,Other,Tier 1,Working,RSS,https://www.blackstone.com/news/rss/,2026-05-20 23:01:54,1,100,10,4,70,0,1,2,0,0,0,4,81,Production Source
2026-05-20,20260520-230154-ca46e1ee,2026-05-20 23:01:54,Connect CRE Apartments,Site / Parcel Source Expansion,Other,Tier 3,Working,RSS,https://www.connectcre.com/feed?property-sector=apartments,2026-05-20 23:01:54,1,100,10,8,100,4,2,2,6,1,0,3,80,Production Source
2026-05-20,20260520-230154-ca46e1ee,2026-05-20 23:01:54,Urbanize LA,Regional / California / LA Sources,Other,Tier 3,Working,RSS,https://la.urbanize.city/rss.xml,2026-05-20 23:01:54,1,100,10,7,100,7,1,0,6,0,5,0,80,Production Source
2026-05-20,20260520-230154-ca46e1ee,2026-05-20 23:01:54,Connect CRE South Florida,Site / Parcel Source Expansion,Other,Tier 3,Working,RSS,https://www.connectcre.com/feed?story-market=south-florida,2026-05-20 23:01:54,1,100,10,4,100,3,2,2,4,0,0,0,77,High Value Source
2026-05-20,20260520-230154-ca46e1ee,2026-05-20 23:01:54,REBusiness Online,Site / Parcel Source Expansion,Other,Tier 3,Working,RSS,https://rebusinessonline.com/feed/atom/,2026-05-20 23:01:54,1,100,20,11,100,7,8,6,7,0,0,6,77,High Value Source
2026-05-20,20260520-230154-ca46e1ee,2026-05-20 23:01:54,Yield PRO,Core Multifamily News,Other,Tier 3,Working,RSS,https://yieldpro.com/feed/,2026-05-20 23:01:54,1,100,10,9,100,4,5,4,9,0,0,5,77,High Value Source
2026-05-20,20260520-230154-ca46e1ee,2026-05-20 23:01:54,Commercial Observer,Core Multifamily News,Other,Tier 3,Working,RSS,https://commercialobserver.com/feed/,2026-05-20 23:01:54,1,100,17,5,82,3,3,2,4,0,0,2,72,High Value Source
2026-05-20,20260520-230154-ca46e1ee,2026-05-20 23:01:54,Connect CRE Charlotte,Site / Parcel Source Expansion,Other,Tier 3,Working,RSS,https://www.connectcre.com/feed?story-market=charlotte,2026-05-20 23:01:54,1,100,10,3,90,1,2,2,3,0,0,1,71,High Value Source
2026-05-20,20260520-230154-ca46e1ee,2026-05-20 23:01:54,Connect CRE Texas,Site / Parcel Source Expansion,Other,Tier 3,Working,RSS,https://www.connectcre.com/feed?story-market=texas,2026-05-20 23:01:54,1,100,10,3,90,3,1,1,3,0,0,1,70,High Value Source
2026-05-20,20260520-230154-ca46e1ee,2026-05-20 23:01:54,NAHB Eye on Housing - Multifamily,Public Agency / Housing Data,Other,Tier 3,Working,RSS,https://eyeonhousing.org/category/multifamily/feed/,2026-05-20 23:01:54,1,100,18,13,100,8,0,1,13,0,0,1,70,High Value Source
2026-05-20,20260520-230154-ca46e1ee,2026-05-20 23:01:54,SF YIMBY,Regional / California / LA Sources,Other,Tier 3,Working,RSS,https://sfyimby.com/feed,2026-05-20 23:01:54,1,100,5,2,100,2,0,0,2,1,0,0,68,High Value Source
2026-05-20,20260520-230154-ca46e1ee,2026-05-20 23:01:54,Connect CRE,Core Multifamily News,Other,Tier 3,Working,RSS,https://www.connectcre.com/feed/,2026-05-20 23:01:54,1,100,10,2,60,2,1,0,2,0,1,0,62,High Value Source
2026-05-20,20260520-230154-ca46e1ee,2026-05-20 23:01:54,Connect CRE Phoenix,Site / Parcel Source Expansion,Other,Tier 3,Working,RSS,https://www.connectcre.com/feed?story-market=phoenix,2026-05-20 23:01:54,1,100,10,3,70,2,1,1,3,0,0,0,62,High Value Source
2026-05-20,20260520-230154-ca46e1ee,2026-05-20 23:01:54,Bisnow,Core Multifamily News,Other,Tier 3,Working,RSS,https://www.bisnow.com/rss,2026-05-20 23:01:54,1,100,30,5,40,3,1,2,4,0,0,2,60,High Value Source
2026-05-20,20260520-230154-ca46e1ee,2026-05-20 23:01:54,Connect CRE Atlanta,Site / Parcel Source Expansion,Other,Tier 3,Working,RSS,https://www.connectcre.com/feed?story-market=atlanta,2026-05-20 23:01:54,1,100,10,3,60,0,2,2,1,0,0,1,60,High Value Source
2026-05-20,20260520-230154-ca46e1ee,2026-05-20 23:01:54,Multifamily Dive,Core Multifamily News,Other,Tier 3,Working,RSS,https://www.multifamilydive.com/feeds/news/,2026-05-20 23:01:54,1,100,10,3,70,3,0,0,3,0,0,1,60,High Value Source
2026-05-20,20260520-230154-ca46e1ee,2026-05-20 23:01:54,Blackstone Real Estate Source Expansion,Developer / GP Source Expansion,Institutional Capital Platform,Tier 1,Working,RSS,https://www.blackstone.com/news/rss/,2026-05-20 23:01:54,1,100,10,4,0,0,0,0,0,0,0,0,45,Validation Candidate
2026-05-20,20260520-230154-ca46e1ee,2026-05-20 23:01:54,Multifamily Executive,Core Multifamily News,Other,Tier 3,Working,RSS,https://www.multifamilyexecutive.com/rss.xml,2026-05-20 23:01:54,1,100,10,3,40,0,0,0,3,0,0,1,45,Validation Candidate
2026-05-20,20260520-230154-ca46e1ee,2026-05-20 23:01:54,Construction Dive,Core Multifamily News,Other,Tier 3,Working,RSS,https://www.constructiondive.com/feeds/news/,2026-05-20 23:01:54,1,100,10,0,0,0,0,0,0,0,0,0,32,Manual Review
2026-05-20,20260520-230154-ca46e1ee,2026-05-20 23:01:54,Federal Reserve - Press Releases,Public Agency / Housing Data,Other,Tier 3,Working,RSS,https://www.federalreserve.gov/feeds/press_all.xml,2026-05-20 23:01:54,1,100,20,0,0,0,0,0,0,0,0,0,32,Manual Review
2026-05-20,20260520-230154-ca46e1ee,2026-05-20 23:01:54,HousingWire,Core Multifamily News,Other,Tier 3,Working,RSS,https://www.housingwire.com/feed/,2026-05-20 23:01:54,1,100,10,0,0,0,0,0,0,0,0,0,32,Manual Review
2026-05-20,20260520-230154-ca46e1ee,2026-05-20 23:01:54,Berkadia Research,Brokerage / Debt / Research,Other,Tier 1,Failed,RSS,https://berkadia.com/feed/,,1,0,0,0,0,0,0,0,0,0,0,0,24,Failed Critical Source
2026-05-20,20260520-230154-ca46e1ee,2026-05-20 23:01:54,Berkadia Source Expansion,Developer / GP Source Expansion,Lender / Debt Platform,Tier 1,Failed,RSS,https://berkadia.com/feed/,,1,0,0,0,0,0,0,0,0,0,0,0,24,Failed Critical Source
2026-05-20,20260520-230154-ca46e1ee,2026-05-20 23:01:54,Hines Newsroom,Developer / GP Newsrooms,Other,Tier 1,Failed,RSS,https://www.hines.com/news/feed,,1,0,0,0,0,0,0,0,0,0,0,0,24,Failed Critical Source
2026-05-20,20260520-230154-ca46e1ee,2026-05-20 23:01:54,Hines Source Expansion,Developer / GP Source Expansion,Institutional Capital Platform,Tier 1,Failed,RSS,https://www.hines.com/news/feed,,1,0,0,0,0,0,0,0,0,0,0,0,24,Failed Critical Source
2026-05-20,20260520-230154-ca46e1ee,2026-05-20 23:01:54,NMHC News,Institutional Real Estate / Capital Markets,Other,Tier 1,Failed,RSS,https://www.nmhc.org/news/rss/,,1,0,0,0,0,0,0,0,0,0,0,0,24,Failed Critical Source
2026-05-20,20260520-230154-ca46e1ee,2026-05-20 23:01:54,Urban Land Institute,Institutional Real Estate / Capital Markets,Other,Tier 1,Failed,RSS,https://urbanland.uli.org/feed/,,1,0,0,0,0,0,0,0,0,0,0,0,24,Failed Critical Source
