run_date,run_id,run_timestamp,market,residential_sector,market_article_count,high_priority_count,market_signal_count,average_relevance_score,dominant_strategic_angle,dominant_market_signal,regional_risk_or_opportunity,woomi_market_relevance,recommended_market_action
2026-06-05,20260605-230148-ea958470,2026-06-05 23:01:48,California,Affordable Housing,16,13,6,85.7,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-06-05,20260605-230148-ea958470,2026-06-05 23:01:48,Los Angeles,Affordable Housing,13,12,6,94.2,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,Core Watch Market,Track LA / California entitlement and zoning updates
2026-06-05,20260605-230148-ea958470,2026-06-05 23:01:48,National / Other,Multifamily,29,14,3,72.9,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,General Monitoring,Watch GP / developer partnership opportunities
2026-06-05,20260605-230148-ea958470,2026-06-05 23:01:48,Texas,Apartment,8,8,4,88.0,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-06-05,20260605-230148-ea958470,2026-06-05 23:01:48,New York,Affordable Housing,7,7,5,92.1,Developer Strategy,Deal Size Signal,Institutional capital pricing signal,General Monitoring,Track institutional capital activity
2026-06-05,20260605-230148-ea958470,2026-06-05 23:01:48,Arizona,Apartment,6,6,3,92.0,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-06-05,20260605-230148-ea958470,2026-06-05 23:01:48,Phoenix,Apartment,5,5,3,94.0,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-06-05,20260605-230148-ea958470,2026-06-05 23:01:48,Florida,Apartment,7,4,3,79.0,Financing Risk,Rent Growth Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-06-05,20260605-230148-ea958470,2026-06-05 23:01:48,Southeast,Apartment,6,4,1,78.2,Institutional Flow,Financing Cost Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-06-05,20260605-230148-ea958470,2026-06-05 23:01:48,Dallas,Apartment,2,2,1,87.5,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-06-05,20260605-230148-ea958470,2026-06-05 23:01:48,Sun Belt,Apartment,2,2,0,89.0,Rent Growth / Demand,None detected,General market monitoring,Strategic Watch Market,Monitor only
2026-06-05,20260605-230148-ea958470,2026-06-05 23:01:48,Austin,Apartment,1,1,1,100.0,Financing Risk,Financing Cost Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-06-05,20260605-230148-ea958470,2026-06-05 23:01:48,Seattle,Affordable Housing,1,1,0,84.0,Institutional Flow,None detected,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
