run_date,run_id,la_persistent_watch_id,canonical_project_id,canonical_project_name,la_submarket,address_or_location_clue,gp_or_developer,residential_sector,latest_lifecycle_stage,progression_status,stall_risk_label,entitlement_signal_count,timing_signal_count,financing_signal_count,opportunity_score,risk_score,woomi_site_strategy_relevance,potential_woomi_strategy_angle,recommended_local_follow_up,confidence_level
2026-06-04,20260604-230201-dcd2cc8d,LAP-20260604-002,PRJ-20260604-0081,Construction Financing - Los Angeles / California - Seachange Partners Makes its Debut with Two Affordable Multifamily Developments in Los Ang...,Los Angeles,Los Angeles,Berkshire Hathaway,Affordable Housing,Delivery / Opening,Newly Detected,Low Stall Risk,0,7,0,100,40,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-04,20260604-230201-dcd2cc8d,LAP-20260604-013,PRJ-20260604-0019,Disposition / Exit - Los Angeles / California - 19-story high-rise starts work at 6055 Center Drive in Westchester,Los Angeles,6055 Center Drive,Hanover Company,Mixed-Use Residential,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,100,26,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-04,20260604-230201-dcd2cc8d,LAP-20260604-022,PRJ-20260604-0027,Disposition / Exit - Los Angeles / California - Mixed-use project slated for 9700 W. Pico Blvd. in Pico-Robertson,Los Angeles,9700 W. Pico Blvd,CBRE,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,100,26,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,Medium
2026-06-04,20260604-230201-dcd2cc8d,LAP-20260604-001,PRJ-20260604-0034,General Project Signal - Atlanta / Georgia - Madison Capital Obtains $223M Bridge Loan for 5 SE USA Apartments,Los Angeles,Atlanta,Walker & Dunlop,Apartment,Refinancing / Recapitalization,Newly Detected,Low Stall Risk,0,0,5,99,48,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-04,20260604-230201-dcd2cc8d,LAP-20260604-024,PRJ-20260604-0016,Development Start - California - Construction begins for affordable housing at 4151 E. Fountain Ave. in Long Beach,Long Beach,4151 E. Fountain Ave,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,0,2,0,95,40,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,Medium
2026-06-04,20260604-230201-dcd2cc8d,LAP-20260604-023,PRJ-20260604-0013,Entitlement / Permitting - New York - Proposed apartments face appeal at 3411 Foothill Blvd. in Glendale,Glendale,3411 Foothill Blvd,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Medium Stall Risk,2,0,0,94,54,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,Medium
2026-06-04,20260604-230201-dcd2cc8d,LAP-20260604-038,PRJ-20260604-0007,Entitlement / Permitting - Los Angeles / California - Affordable housing proposed for 23022 W. Ventura Blvd. in Woodland Hills,Los Angeles,23022 W. Ventura Blvd,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,1,0,0,94,26,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-06-04,20260604-230201-dcd2cc8d,LAP-20260604-005,PRJ-20260604-0040,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,California,California,CBRE,General Residential,Unknown Stage,Unknown,Low Stall Risk,0,0,0,87,31,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-04,20260604-230201-dcd2cc8d,LAP-20260604-006,PRJ-20260604-0138,BTR / Build-to-Rent - Phoenix / Arizona - Berkshire Hathaway acquires BTR player Taylor Morrison for $8.5B,Los Angeles,Scottsdale,Berkshire Hathaway,BTR / Single-Family Rental,Unknown Stage,Unknown,Low Stall Risk,0,0,0,87,30,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-04,20260604-230201-dcd2cc8d,LAP-20260604-003,PRJ-20260604-0047,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",California,California,PEF Advisors,Affordable Housing,Refinancing / Recapitalization,Persistent Same Stage,Medium Stall Risk,0,0,9,86,54,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-04,20260604-230201-dcd2cc8d,LAP-20260604-004,PRJ-20260604-0048,"General Project Signal - California - Zilber Residential Group, Homes by Towne Complete 209-Unit Multifamily Community in Rosevi...",California,California,Unknown,Apartment,Delivery / Opening,Newly Detected,Low Stall Risk,0,36,0,85,40,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-04,20260604-230201-dcd2cc8d,LAP-20260604-047,PRJ-20260604-0028,Mixed-use project slated for 9700 W. Pico Blvd. in Pico-Robertson,Los Angeles,9700 W. Pico Blvd,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Unknown,0,0,0,85,18,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-06-04,20260604-230201-dcd2cc8d,LAP-20260604-008,PRJ-20260604-0088,Development Start - Los Angeles / California - Construction kicks off for affordable housing at 706 W. 85th Street in South L.A.,Los Angeles,Los Angeles,Unknown,Affordable Housing,Site Acquisition / Site Control,Unknown,Low Stall Risk,14,14,0,84,34,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-04,20260604-230201-dcd2cc8d,LAP-20260604-009,PRJ-20260604-0137,General Project Signal - Santa Monica / California - Metro-adjacent affordable housing rises at 1640 20th Street in Santa Monica,Santa Monica,Santa Monica,Unknown,Apartment,Unknown Stage,Unknown,Low Stall Risk,6,0,0,84,34,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
