run_date,run_id,watchlist_id,canonical_project_id,canonical_project_name,market,submarket,gp_or_developer,residential_sector,latest_lifecycle_stage,opportunity_score,risk_score,overall_signal_quality_score,institutional_confidence_label,supporting_source_count,recurring_observation_count,strategic_theme,woomi_relevance,recommended_executive_action,supporting_evidence_summary
2026-05-26,20260526-230211-c37354de,HCW-20260526-001,PRJ-20260526-0095,"General Project Signal - National - AvalonBay, Equity Residential Strike Largest REIT Merger In U.S. History",Unknown,National,AvalonBay,Apartment,Unknown Stage,93,30,91,Strong Institutional Signal,8,10,Institutional capital movement,Priority Asset Watch,Review immediately,"8 source file(s), 10 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-26,20260526-230211-c37354de,HCW-20260526-002,PRJ-20260526-0104,JV / Partnership - New York - Blackstone Announces Joint Venture with Google to Create New TPU Cloud,New York,New York,Blackstone,General Residential,Unknown Stage,84,30,91,Strong Institutional Signal,8,10,Institutional capital movement,Priority Asset Watch,Review immediately,"8 source file(s), 10 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-26,20260526-230211-c37354de,HCW-20260526-005,PRJ-20260526-0042,Disposition / Exit - Sun Belt - Charlotte Apartment Project Fetches $107M,Sun Belt,Atlanta,Wood Partners,Apartment,Unknown Stage,87,31,90,Strong Institutional Signal,5,5,LA urban infill opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-26,20260526-230211-c37354de,HCW-20260526-003,PRJ-20260526-0107,Refinancing - New York - Black Bear Capital Arranges $39M Loan for Refinancing of Long Island Apartment Complex,New York,New York,Unknown,Apartment,Refinancing / Recapitalization,83,46,90,Strong Institutional Signal,7,12,Refinancing opportunity,Priority Asset Watch,Review immediately,"7 source file(s), 12 observation(s), latest stage Refinancing / Recapitalization, identity confidence 80"
2026-05-26,20260526-230211-c37354de,HCW-20260526-004,PRJ-20260526-0044,Entitlement / Permitting - Sun Belt - Cambridge Properties Bringing New Life to Aging Charlotte Center,Sun Belt,Atlanta,Unknown,Apartment,Refinancing / Recapitalization,68,47,90,Strong Institutional Signal,5,20,Refinancing opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 20 observation(s), latest stage Refinancing / Recapitalization, identity confidence 80"
2026-05-26,20260526-230211-c37354de,HCW-20260526-006,PRJ-20260526-0058,Acquisition - California - Hudson Valley Property Group Expands California Presence with Elk Grove Acquisition,California,California,Unknown,Apartment,Refinancing / Recapitalization,86,67,88,Strong Institutional Signal,8,65,Refinancing opportunity,Priority Asset Watch,Review immediately,"8 source file(s), 65 observation(s), latest stage Refinancing / Recapitalization, identity confidence 80"
2026-05-26,20260526-230211-c37354de,HCW-20260526-007,PRJ-20260526-0093,Construction Financing - Sun Belt - Alta Developers Lands $91.8M Construction Loan for Miami Apartments,Sun Belt,Miami,Unknown,Apartment,Refinancing / Recapitalization,85,47,88,Strong Institutional Signal,4,22,Refinancing opportunity,Priority Asset Watch,Review immediately,"4 source file(s), 22 observation(s), latest stage Refinancing / Recapitalization, identity confidence 80"
2026-05-26,20260526-230211-c37354de,HCW-20260526-009,PRJ-20260526-0066,Operational / Property Management Tech - Sun Belt - VoltaGrid Announces $1 Billion Strategic Equity Investment from Blackstone and Halliburton...,Sun Belt,Houston,Blackstone,General Residential,Unknown Stage,82,30,87,Strong Institutional Signal,5,5,Institutional capital movement,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-26,20260526-230211-c37354de,HCW-20260526-008,PRJ-20260526-0142,General Project Signal - Southeast - Related Breaks Ground on $200M Multifamily Project Along St. Johns River in Jacksonville,Southeast,Southeast,Unknown,Apartment,Unknown Stage,77,31,87,Strong Institutional Signal,6,17,Institutional capital movement,Priority Asset Watch,Review immediately,"6 source file(s), 17 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-26,20260526-230211-c37354de,HCW-20260526-010,PRJ-20260526-0064,Disposition / Exit - Florida - Blue Ridge Sells 384-Unit Multifamily Community Reserve at Jacksonville Commons Apartments...,Florida,Florida,Unknown,Affordable Housing,Early Site Signal,75,55,87,Strong Institutional Signal,7,17,Institutional capital movement,Priority Asset Watch,Review immediately,"7 source file(s), 17 observation(s), latest stage Early Site Signal, identity confidence 80"
2026-05-26,20260526-230211-c37354de,HCW-20260526-011,PRJ-20260526-0161,Construction Financing - Sun Belt - Hillpointe Secures $67M Construction Loan for Tampa Apartments and Breaks Ground,Sun Belt,Tampa,Unknown,Apartment,Vertical Construction,83,47,86,Strong Institutional Signal,4,10,Refinancing opportunity,Priority Asset Watch,Review immediately,"4 source file(s), 10 observation(s), latest stage Vertical Construction, identity confidence 80"
2026-05-26,20260526-230211-c37354de,HCW-20260526-012,PRJ-20260526-0096,Disposition / Exit - National - Greysteel Brokers Sale of Two Richmond Virginia Area Multifamily Low-Income Housing Tax Cr...,Unknown,National,Blackstone,Affordable Housing,Unknown Stage,78,26,86,Strong Institutional Signal,7,9,Institutional capital movement,Strategic Asset Watch,Review immediately,"7 source file(s), 9 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-26,20260526-230211-c37354de,HCW-20260526-013,PRJ-20260526-0131,BTR / Build-to-Rent - Sun Belt - Work Begins on 94-Unit Scottsdale Luxury BTR Community,Sun Belt,Phoenix,Unknown,BTR / Single-Family Rental,Site Acquisition / Site Control,67,38,86,Strong Institutional Signal,4,15,BTR expansion,Strategic Asset Watch,Review immediately,"4 source file(s), 15 observation(s), latest stage Site Acquisition / Site Control, identity confidence 80"
2026-05-26,20260526-230211-c37354de,HCW-20260526-014,PRJ-20260526-0134,"General Project Signal - California - Affordable Housing Pivot For 11880 Skyline Boulevard, Oakland Hills",California,San Francisco,Unknown,Senior Housing,Site Acquisition / Site Control,48,37,84,Institutional Watch,4,7,LA urban infill opportunity,Priority Asset Watch,Maintain on strategic radar,"4 source file(s), 7 observation(s), latest stage Site Acquisition / Site Control, identity confidence 80"
2026-05-26,20260526-230211-c37354de,HCW-20260526-015,PRJ-20260526-0040,"Acquisition - Arizona - Trumark Real Estate Management Buys Multi-Tenant Industrial Building in Peoria, Arizona fo...",Arizona,Arizona,Unknown,General Residential,Unknown Stage,53,26,83,Institutional Watch,6,6,Institutional capital movement,Strategic Asset Watch,Maintain on strategic radar,"6 source file(s), 6 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-26,20260526-230211-c37354de,HCW-20260526-017,PRJ-20260526-0137,Acquisition - Seattle - Sagard Real Estate Expands PNW Footprint with Seattle-Area MF Acquisition,Seattle,Seattle,Unknown,Apartment,Site Acquisition / Site Control,57,30,82,Institutional Watch,6,8,Institutional capital movement,Strategic Asset Watch,Maintain on strategic radar,"6 source file(s), 8 observation(s), latest stage Site Acquisition / Site Control, identity confidence 80"
