run_date,run_id,watchlist_id,canonical_project_id,canonical_project_name,market,submarket,gp_or_developer,residential_sector,latest_lifecycle_stage,opportunity_score,risk_score,overall_signal_quality_score,institutional_confidence_label,supporting_source_count,recurring_observation_count,strategic_theme,woomi_relevance,recommended_executive_action,supporting_evidence_summary
2026-06-01,20260601-003555-0e25506b,HCW-20260601-001,PRJ-20260601-0038,"JV / Partnership - California - PCCP, Alliance Residential Snap Up Garden-Style Riverside Complex",California,California,Alliance Residential,Apartment,Delivery / Opening,83,11,96,Strong Institutional Signal,9,10,Institutional capital movement,Priority Asset Watch,Review immediately,"9 source file(s), 10 observation(s), latest stage Delivery / Opening, identity confidence 100"
2026-06-01,20260601-003555-0e25506b,HCW-20260601-003,PRJ-20260601-0034,"Acquisition - Arizona - Wood Partners Sells 278-Unit Alta Rise Multifamily Community in Gilbert, Arizona",Arizona,Arizona,Wood Partners,Apartment,Delivery / Opening,72,10,94,Strong Institutional Signal,7,8,Institutional capital movement,Strategic Asset Watch,Review immediately,"7 source file(s), 8 observation(s), latest stage Delivery / Opening, identity confidence 100"
2026-06-01,20260601-003555-0e25506b,HCW-20260601-002,PRJ-20260601-0047,Refinancing - Florida - Benefit Street Partners Provides $82M Refi for Sarasota County Multifamily,Florida,Florida,Crescent Communities,Multifamily,Delivery / Opening,70,26,94,Strong Institutional Signal,8,10,Refinancing opportunity,Strategic Asset Watch,Review immediately,"8 source file(s), 10 observation(s), latest stage Delivery / Opening, identity confidence 100"
2026-06-01,20260601-003555-0e25506b,HCW-20260601-004,PRJ-20260601-0071,Refinancing - New York - PNC Bank Refis West Village Apartment Building With $404M Loan,New York,Manhattan,Unknown,Apartment,Site Acquisition / Site Control,70,41,93,Strong Institutional Signal,4,6,Refinancing opportunity,Priority Asset Watch,Review immediately,"4 source file(s), 6 observation(s), latest stage Site Acquisition / Site Control, identity confidence 80"
2026-06-01,20260601-003555-0e25506b,HCW-20260601-005,PRJ-20260601-0035,Disposition / Exit - Sun Belt - Charlotte Apartment Project Fetches $107M,Sun Belt,Atlanta,Wood Partners,Apartment,Unknown Stage,72,30,89,Strong Institutional Signal,5,5,LA urban infill opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-01,20260601-003555-0e25506b,HCW-20260601-006,PRJ-20260601-0044,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",California,California,Unknown,Apartment,Vertical Construction,71,52,88,Strong Institutional Signal,7,30,Refinancing opportunity,Priority Asset Watch,Review immediately,"7 source file(s), 30 observation(s), latest stage Vertical Construction, identity confidence 80"
2026-06-01,20260601-003555-0e25506b,HCW-20260601-007,PRJ-20260601-0074,Construction Financing - Sun Belt - Alta Developers Lands $91.8M Construction Loan for Miami Apartments,Sun Belt,Miami,Unknown,Apartment,Refinancing / Recapitalization,70,37,88,Strong Institutional Signal,4,22,Refinancing opportunity,Priority Asset Watch,Review immediately,"4 source file(s), 22 observation(s), latest stage Refinancing / Recapitalization, identity confidence 80"
2026-06-01,20260601-003555-0e25506b,HCW-20260601-008,PRJ-20260601-0085,"Construction Financing - New York - Dwight Mortgage Trust Lends $55M on Rockland County, N.Y., Multifamily Development",New York,New York,Unknown,Mixed-Use Residential,Site Acquisition / Site Control,67,40,88,Strong Institutional Signal,8,25,Construction start pipeline,Priority Asset Watch,Review immediately,"8 source file(s), 25 observation(s), latest stage Site Acquisition / Site Control, identity confidence 80"
2026-06-01,20260601-003555-0e25506b,HCW-20260601-009,PRJ-20260601-0042,Entitlement / Permitting - California - Updated plan for apartments at 1238 Lincoln Blvd. in Santa Monica,California,Unknown,Lincoln Property Company,Apartment,Unknown Stage,49,30,87,Strong Institutional Signal,8,9,Entitlement progression,Strategic Asset Watch,Review immediately,"8 source file(s), 9 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-01,20260601-003555-0e25506b,HCW-20260601-010,PRJ-20260601-0037,Audubon Unveils Palmer Club Apartments Breathing New Life into Former Fairway View Apartments with Multi-Million Dollar Renovation,Sun Belt,Atlanta,Unknown,Mixed-Use Residential,Unknown Stage,68,38,85,Strong Institutional Signal,5,33,LA urban infill opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 33 observation(s), latest stage Unknown Stage, identity confidence 80"
