run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,asset_signal_id,canonical_article_id,title,original_url,published,summary,article_integrity_status,article_integrity_reason,primary_display_section,secondary_display_sections,repeat_exposure_status,has_project_anchor,project_anchor_reason,project_anchor_confidence,development_lifecycle_hint,published_date_normalized,collected_date_normalized,article_age_days,freshness_bucket,freshness_status,freshness_reason,freshness_score,access_status,canonical_asset_or_project_name,raw_project_or_property_name,address_or_location_clue,intersection_or_corridor,neighborhood_or_submarket,city,state_or_region,residential_sector,asset_type,gp_or_developer,owner_or_sponsor,lender_or_capital_partner,entitlement_status,permit_status,construction_status,delivery_or_timing_reference,unit_count,dollar_amount,site_size_or_area,deal_or_project_type,asset_strategy_signal,site_control_signal,execution_stage,primary_development_category,primary_category_reason,asset_opportunity_score,asset_risk_score,woomi_asset_relevance,recommended_asset_follow_up,evidence_article_title,source,url,confidence_level
2026-07-28,20260728-000412-226963fa,PRJ-20260728-0018,Entitlement / Permitting - Los Angeles / California - City Planning Commission signs off on mixed-use project at 2800 W. Jefferson Blvd.,80,AST-20260728-041,art_64df48a99e95e52d,City Planning Commission signs off on mixed-use project at 2800 W. Jefferson Blvd.,https://la.urbanize.city/post/city-planning-commission-signs-mixed-use-project-2800-w-jefferson-blvd,"Fri, 24 Jul 2026 13:15:00 +0000","City Planning Commission signs off on mixed-use project at 2800 W. Jefferson Blvd. | Urbanize LA Skip to main content Advertisement Advertisement The Los Angeles City Planning Commission has green-lit a proposal to raze and redevelop an auto body repair shop in Jefferson Park with a new mixed-use apartment building. The project from Steve and Hannah Lim, who filed an application for the site at 2800 W. Jefferson Boulevard in 2024, calls for the construction of a new six-story apartment complex f",valid,title/source/url metadata are internally consistent,Development Activity,,repeat_penalized,,,,,2026-07-24,2026-07-28,4,fresh_0_3d,fresh,published date parsed; article age 4 day(s),58,access_limited,Entitlement / Permitting - Los Angeles / California - City Planning Commission signs off on mixed-use project at 2800 W. Jefferson Blvd.,Entitlement / Permitting - Los Angeles / California - City Planning Commission signs off on mixed-use project at 2800 W. Jefferson Blvd.,2800 W. Jefferson Blvd,Mixed-use corridor,Los Angeles,Los Angeles,California,Affordable Housing,Mixed-Use Residential,Unknown,Unknown,Unknown,Under planning review,Unknown,Unknown,No explicit timing reference,70 apartments,,,Entitlement / Permitting,Entitlement Play,Project under entitlement,Entitlement / Planning,approval_watch,matched permit,100,34,Relevant to entitlement monitoring,"Track entitlement, permit, density bonus, and construction-readiness milestones",City Planning Commission signs off on mixed-use project at 2800 W. Jefferson Blvd.,Urbanize LA,https://la.urbanize.city/post/city-planning-commission-signs-mixed-use-project-2800-w-jefferson-blvd,High
2026-07-28,20260728-000412-226963fa,PRJ-20260728-0092,Disposition / Exit - California - Marcus & Millichap Arranges $12.5M Sale of 81-Unit Multifamily Property in La Mesa Califor...,100,AST-20260728-035,art_a514df51901e8397,1929-Vintage Los Feliz Apartments Sell to Dream Street Capital,https://www.connectcre.com/stories/1929-vintage-los-feliz-apartments-sell-to-dream-street-capital/,"Thu, 23 Jul 2026 21:43:53 +0000","California CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. California + Los Angeles + Apartments | July 23, 2026 By: Paul Bubny 1929-Vintage Los Feliz Apartments Sell to Dream Street Capital Marcus & Millichap has completed the sale of 1939 N. Kenmore Ave., an 18-unit multifamily property located in Los Angeles. The property sold for $5.28 million. “Properties with this charm and character that have been owned by the same family fo",suspicious_mismatch,source page may contain multiple article blocks,Development Activity,GP / Capital Activity,repeat_penalized,,,,,2026-07-23,2026-07-28,5,fresh_0_3d,fresh,published date parsed; article age 5 day(s),46,multi_article_page,Disposition / Exit - Los Angeles / California - 1929-Vintage Los Feliz Apartments Sell to Dream Street Capital,Disposition / Exit - Los Angeles / California - 1929-Vintage Los Feliz Apartments Sell to Dream Street Capital,Los Angeles,General submarket monitoring,Los Angeles,Los Angeles,California,Apartment,Apartment,Marcus & Millichap,Marcus & Millichap,Unknown,Unknown,Unknown,Completed / opened,completed,,$5.28 million; $5.28 million,,Disposition / Exit,Lease-Up / Delivery,Existing asset sale,Delivered / Lease-Up,excluded,transaction / capital guard: disposition,99,18,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,1929-Vintage Los Feliz Apartments Sell to Dream Street Capital,Connect CRE California,https://www.connectcre.com/stories/1929-vintage-los-feliz-apartments-sell-to-dream-street-capital/,Medium
2026-07-28,20260728-000412-226963fa,PRJ-20260728-0054,Disposition / Exit - California - Marcus & Millichap Arranges $12.5M Sale of 81-Unit Multifamily Property in La Mesa Califor...,100,AST-20260728-028,art_46600c09d052802f,Marcus & Millichap Palo Alto Office Brokers Value-Add Sale of Multifamily Property,https://yieldpro.com/2026/07/crystal-springs-apartments/,"Sun, 26 Jul 2026 16:04:24 +0000","Deal boom News Pacific region Facebook Twitter Linkedin Marcus & Millichap (NYSE: MMI) , a leading commercial real estate brokerage firm specializing in investment sales, financing, research and advisory services, announced the sale of Crystal Springs Apartments , a 10-unit multifamily property in San Mateo, California. The property sold for $5.65 million or $565,000 per unit. “Sales of generational multifamily properties like Crystal Springs Apartments are exceptionally rare, particularly in su",suspicious_mismatch,title/source/url metadata are internally consistent; title and original_url slug appear to reference different articles,Development Activity,GP / Capital Activity; Market Intelligence,acceptable_repeat,,,,,2026-07-26,2026-07-28,2,fresh_0_3d,fresh,published date parsed; article age 2 day(s),78,open,Disposition / Exit - California - Marcus & Millichap Palo Alto Office Brokers Value-Add Sale of Multifamily Property,Disposition / Exit - California - Marcus & Millichap Palo Alto Office Brokers Value-Add Sale of Multifamily Property,California,General submarket monitoring,California,Los Angeles,California,Apartment,Apartment,Marcus & Millichap,Marcus & Millichap,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,$5.65 million; $565; $5.65 million,,Disposition / Exit,General Asset Signal,Existing asset sale,Unknown,excluded,transaction / capital guard: disposition,98,31,High relevance to Woomi site strategy,"Review site details, sponsor, entitlement path, and local precedent",Marcus & Millichap Palo Alto Office Brokers Value-Add Sale of Multifamily Property,Yield PRO,https://yieldpro.com/2026/07/crystal-springs-apartments/,Medium
2026-07-28,20260728-000412-226963fa,PRJ-20260728-0052,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,100,AST-20260728-027,art_af936828d39943e9,Bascom Acquires Buena Park Apartments as Value-Add Deal,https://www.connectcre.com/stories/bascom-acquires-buena-park-apartments-as-value-add-deal/,"Wed, 15 Jul 2026 20:53:23 +0000","California CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. California + Orange County + Apartments | July 15, 2026 By: Paul Bubny Bascom Acquires Buena Park Apartments as Value-Add Deal The Bascom Group acquired Castlewood Park Apartments, a low-density, 183-unit value-add apartment community in Buena Park. The purchase price was $53,125,000, or $290,301 per unit. Brian Eisendrath, Cameron Chalfant, Jesse Zarouk, and Jake Vitta of ",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,repeat_penalized,,,,,2026-07-15,2026-07-28,13,recent_4_14d,recent,published date parsed; article age 13 day(s),55,open,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,California,General submarket monitoring,California,Los Angeles,California,Apartment,Apartment,Bascom Group,Bascom Group,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,$53; $290; $53,,Acquisition,General Asset Signal,Existing asset sale,Unknown,excluded,transaction / capital guard: acquisition,97,30,High relevance to Woomi site strategy,"Review site details, sponsor, entitlement path, and local precedent",Bascom Acquires Buena Park Apartments as Value-Add Deal,Connect CRE Orange County,https://www.connectcre.com/stories/bascom-acquires-buena-park-apartments-as-value-add-deal/,Medium
2026-07-28,20260728-000412-226963fa,PRJ-20260728-0054,Disposition / Exit - California - Marcus & Millichap Arranges $12.5M Sale of 81-Unit Multifamily Property in La Mesa Califor...,100,AST-20260728-029,art_6e2b9e3b4f5e4031,Marcus & Millichap Facilitate Sale of a 41-Unit Orange County Multifamily Property,https://yieldpro.com/2026/07/sundance-west-apartment-homes/,"Sat, 25 Jul 2026 15:58:15 +0000","Deal boom News Pacific region Facebook Twitter Linkedin Marcus & Millichap (NYSE: MMI) , a leading commercial real estate brokerage firm specializing in investment sales, financing, research and advisory services, announced the sale of Sundance West Apartment Homes , a 41-unit multifamily property in Costa Mesa, California. The property sold for $16.9 million or $412,195 per unit. “Sundance West Apartment Homes presented a rare opportunity to acquire a low-density multifamily community in one of",suspicious_mismatch,title/source/url metadata are internally consistent; title and original_url slug appear to reference different articles,Development Activity,GP / Capital Activity; Market Intelligence,acceptable_repeat,,,,,2026-07-25,2026-07-28,3,fresh_0_3d,fresh,published date parsed; article age 3 day(s),74,open,Disposition / Exit - California - Marcus & Millichap Facilitate Sale of a 41-Unit Orange County Multifamily Property,Disposition / Exit - California - Marcus & Millichap Facilitate Sale of a 41-Unit Orange County Multifamily Property,California,General submarket monitoring,California,Los Angeles,California,Apartment,BTR / Single-Family Rental,Marcus & Millichap,Marcus & Millichap,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,$16.9 million; $412; $16.9 million,,Disposition / Exit,General Asset Signal,Existing asset sale,Unknown,excluded,transaction / capital guard: disposition,97,30,High relevance to Woomi site strategy,"Review site details, sponsor, entitlement path, and local precedent",Marcus & Millichap Facilitate Sale of a 41-Unit Orange County Multifamily Property,Yield PRO,https://yieldpro.com/2026/07/sundance-west-apartment-homes/,Medium
2026-07-28,20260728-000412-226963fa,PRJ-20260728-0004,Entitlement / Permitting - Beverly Hills / California - Beverly Hills Planning Commission approves Builder's Remedy project at 140 S. Camden Dr.,80,AST-20260728-043,art_857b4d8893eca95e,Beverly Hills Planning Commission approves Builder's Remedy project at 140 S. Camden Dr.,https://la.urbanize.city/post/beverly-hills-planning-commission-approves-builders-remedy-project-140-s-camden-dr,"Mon, 27 Jul 2026 13:10:00 +0000","Beverly Hills Planning Commission approves Builder's Remedy project at 140 S. Camden Dr. | Urbanize LA Skip to main content Advertisement Advertisement Four months after the Beverly Hills City Council moved to rescind its denial of a proposed Builder's Remedy project just off of Wilshire Boulevard , the Beverly Hills Planning Commission has moved to approve the project. The from applicant Max Netty, slated for a property at 140 S. Camden Drive, calls for the construction of a new 15-story buildi",valid,title/source/url metadata are internally consistent,Development Activity,,new_or_fresh,,,,,2026-07-27,2026-07-28,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),88,access_limited,Entitlement / Permitting - Beverly Hills / California - Beverly Hills Planning Commission approves Builder's Remedy project at 140 S. Camden Dr.,Entitlement / Permitting - Beverly Hills / California - Beverly Hills Planning Commission approves Builder's Remedy project at 140 S. Camden Dr.,140 S. Camden Dr,General submarket monitoring,Beverly Hills,Los Angeles,Unknown,Affordable Housing,BTR / Single-Family Rental,Unknown,Unknown,Unknown,Under planning review,Unknown,Unknown,No explicit timing reference,27 homes,,,Entitlement / Permitting,Entitlement Play,Project under entitlement,Entitlement / Planning,approval_watch,matched permit,95,29,Relevant to entitlement monitoring,"Track entitlement, permit, density bonus, and construction-readiness milestones",Beverly Hills Planning Commission approves Builder's Remedy project at 140 S. Camden Dr.,Urbanize LA,https://la.urbanize.city/post/beverly-hills-planning-commission-approves-builders-remedy-project-140-s-camden-dr,High
2026-07-28,20260728-000412-226963fa,PRJ-20260728-0017,Entitlement / Permitting - Beverly Hills / California - Beverly Hills upholds approval of Builder's Remedy project at 232 S. Tower Dr.,80,AST-20260728-040,art_ceedc1bc08229a82,Beverly Hills upholds approval of Builder's Remedy project at 232 S. Tower Dr.,https://la.urbanize.city/post/beverly-hills-upholds-approval-builders-remedy-project-232-s-tower-dr,"Thu, 23 Jul 2026 13:10:00 +0000","Beverly Hills upholds approval of Builder's Remedy project at 232 S. Tower Dr. | Urbanize LA Skip to main content Advertisement Advertisement The Beverly Hills City Council has upheld the approval of a Builder's Remedy project near Wilshire/La Cienega Station, rejecting an appeal from a group of neighboring homeowners which sought to block its construction. Back in October 2025, the Beverly Hills Planning Commission reluctantly approved plans from Beachside Suites, LLC and Oak Investment Co., LL",valid,title/source/url metadata are internally consistent,Development Activity,,repeat_penalized,,,,,2026-07-23,2026-07-28,5,fresh_0_3d,fresh,published date parsed; article age 5 day(s),54,access_limited,Entitlement / Permitting - Beverly Hills / California - Beverly Hills upholds approval of Builder's Remedy project at 232 S. Tower Dr.,Entitlement / Permitting - Beverly Hills / California - Beverly Hills upholds approval of Builder's Remedy project at 232 S. Tower Dr.,232 S. Tower Dr,General submarket monitoring,Beverly Hills,Los Angeles,Unknown,Apartment,Apartment,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,55 apartments,,,Entitlement / Permitting,Entitlement Play,Project under entitlement,Unknown,approval_watch,matched permit,94,34,Relevant to entitlement monitoring,"Track entitlement, permit, density bonus, and construction-readiness milestones",Beverly Hills upholds approval of Builder's Remedy project at 232 S. Tower Dr.,Urbanize LA,https://la.urbanize.city/post/beverly-hills-upholds-approval-builders-remedy-project-232-s-tower-dr,High
2026-07-28,20260728-000412-226963fa,PRJ-20260728-0032,Entitlement / Permitting - Los Angeles / California - 93 apartments approved for 8465 Glenoaks Ave. in Sun Valley,80,AST-20260728-039,art_191aca8f177649f9,93 apartments approved for 8465 Glenoaks Ave. in Sun Valley,https://la.urbanize.city/post/93-apartments-approved-8465-glenoaks-ave-sun-valley,"Mon, 27 Jul 2026 13:05:00 +0000","93 apartments approved for 8465 Glenoaks Ave. in Sun Valley | Urbanize LA Skip to main content Advertisement Advertisement The Los Angeles City Planning Commission has approved a proposal which calls for clearing a collision repair shop in Sun Valley for the construction of housing. The proposal from applicant Glenoaks Hills Rentals, Inc., slated for a property at 8465 - 8479 North Glenoaks Boulevard, calls for the construction of a four-story development featuring 93 apartments with parking for",valid,title/source/url metadata are internally consistent,Development Activity,,new_or_fresh,,,,,2026-07-27,2026-07-28,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),88,access_limited,Entitlement / Permitting - Los Angeles / California - 93 apartments approved for 8465 Glenoaks Ave. in Sun Valley,Entitlement / Permitting - Los Angeles / California - 93 apartments approved for 8465 Glenoaks Ave. in Sun Valley,8465 Glenoaks Ave,General submarket monitoring,Los Angeles,Los Angeles,California,Apartment,Apartment,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,93 apartments,,,Entitlement / Permitting,Entitlement Play,Project under entitlement,Unknown,approval_watch,matched permit,94,34,Relevant to entitlement monitoring,"Track entitlement, permit, density bonus, and construction-readiness milestones",93 apartments approved for 8465 Glenoaks Ave. in Sun Valley,Urbanize LA,https://la.urbanize.city/post/93-apartments-approved-8465-glenoaks-ave-sun-valley,High
2026-07-28,20260728-000412-226963fa,PRJ-20260728-0014,General Project Signal - Los Angeles / California - More affordable housing underway at 21300 W. Oxnard St. in Warner Center,80,AST-20260728-054,art_c3c506928a16c399,More affordable housing underway at 21300 W. Oxnard St. in Warner Center,https://la.urbanize.city/post/more-affordable-housing-underway-21300-w-oxnard-st-warner-center,"Fri, 24 Jul 2026 13:10:00 +0000","More affordable housing underway at 21300 W. Oxnard St. in Warner Center | Urbanize LA Skip to main content Advertisement Advertisement In Warner Center , work is underway for the second phase of The Alcove affordable housing complex, R.D. Olson Construction announced this week. Located on the former site of an office building at 21300 W. Oxnard Street , the project from Meta Housing Corp. is expected to feature 301 studio, one-, two-, and three-bedroom apartments, as well as parking for 229 veh",valid,title/source/url metadata are internally consistent,Development Activity,Market Intelligence,repeat_penalized,,,,,2026-07-24,2026-07-28,4,fresh_0_3d,fresh,published date parsed; article age 4 day(s),58,access_limited,General Project Signal - Los Angeles / California - More affordable housing underway at 21300 W. Oxnard St. in Warner Center,General Project Signal - Los Angeles / California - More affordable housing underway at 21300 W. Oxnard St. in Warner Center,21300 W. Oxnard St,General submarket monitoring,Los Angeles / California,Los Angeles,Unknown,Affordable Housing,Affordable Housing,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,128 units,,,General Project Signal,Affordable / Density Bonus Strategy,Unknown site control,Unknown,construction_delivery_watch,matched development / asset strategy execution,94,34,Relevant to entitlement monitoring,"Track entitlement, permit, density bonus, and construction-readiness milestones",More affordable housing underway at 21300 W. Oxnard St. in Warner Center,Urbanize LA,https://la.urbanize.city/post/more-affordable-housing-underway-21300-w-oxnard-st-warner-center,High
2026-07-28,20260728-000412-226963fa,PRJ-20260728-0054,Disposition / Exit - California - Marcus & Millichap Arranges $12.5M Sale of 81-Unit Multifamily Property in La Mesa Califor...,100,AST-20260728-025,art_fab56b1d03239f64,Marcus & Millichap Closes $12.5M Sale of La Mesa Seniors Housing,https://www.connectcre.com/stories/marcus-millichap-closes-12-5m-sale-of-la-mesa-seniors-housing/,"Mon, 27 Jul 2026 21:48:22 +0000","California CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. California + San Diego + Senior Housing | July 27, 2026 By: Paul Bubny Marcus & Millichap Closes $12.5M Sale of La Mesa Seniors Housing Marcus & Millichap finalized the sale of 5035-49 Guava Ave., an 81-unit seniors affordable multifamily property located in La Mesa. The property sold for $12.5 million, or $154,320 per unit. “Age-restricted communities with long-term afford",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,new_or_fresh,,,,,2026-07-27,2026-07-28,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,open,Acquisition - California - Marcus & Millichap Closes $12.5M Sale of La Mesa Seniors Housing,Acquisition - California - Marcus & Millichap Closes $12.5M Sale of La Mesa Seniors Housing,California,General submarket monitoring,California,Los Angeles,California,Senior Housing,Senior Housing,Marcus & Millichap,Marcus & Millichap,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,$12.5M; $12.5M; $12.5 million,,Acquisition,General Asset Signal,Existing asset sale,Unknown,excluded,transaction / capital guard: sale,94,31,High relevance to Woomi site strategy,"Review site details, sponsor, entitlement path, and local precedent",Marcus & Millichap Closes $12.5M Sale of La Mesa Seniors Housing,Connect CRE,https://www.connectcre.com/stories/marcus-millichap-closes-12-5m-sale-of-la-mesa-seniors-housing/,Medium
